, year,link,nse_code,company_name
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17273_AIRAN_2019_2020_04092020164957_04092020170004.zip,AIRAN,Airan Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15035_AIRAN_2018_2019_26072019184650_26072019190004.zip,AIRAN,Airan Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24834_AIROLAM_2023_2024_06082024154835.pdf,AIROLAM,Airo Lam limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23201_AIROLAM_2022_2023_01092023173119_09012023180000.zip,AIROLAM,Airo Lam limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21030_AIROLAM_2021_2022_01092022180912_09012022190004.zip,AIROLAM,Airo Lam limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25980_AJANTPHARM_2023_2024_0609202416057.pdf,AJANTPHARM,Ajanta Pharma Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22020_AJANTPHARM_2022_2023_16062023122441_06162023130000.zip,AJANTPHARM,Ajanta Pharma Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20253_AJANTPHARM_2021_2022_06072022163214_07062022170007.zip,AJANTPHARM,Ajanta Pharma Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18146_AJANTPHARM_2020_2021_15062021144334_15062021150006.zip,AJANTPHARM,Ajanta Pharma Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16348_AJANTPHARM_2019_2020_30062020215613.zip,AJANTPHARM,Ajanta Pharma Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14556_AJANTPHARM_2018_2019_20062019105705.zip,AJANTPHARM,Ajanta Pharma Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12507_AJANTPHARM_2017_2018_05072018172120.zip,AJANTPHARM,Ajanta Pharma Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10761_AJANTPHARM_2016_2017_05072017160745.zip,AJANTPHARM,Ajanta Pharma Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_8942_AJANTPHARM_2015_2016_08072016132318.zip,AJANTPHARM,Ajanta Pharma Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6090_AJANTPHARM_2014_2015_10062015100005.zip,AJANTPHARM,Ajanta Pharma Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3624_AJANTPHARM_2013_2014_07072014113103.zip,AJANTPHARM,Ajanta Pharma Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_139_AJANTPHARM_2012_2013_01072013122710.zip,AJANTPHARM,Ajanta Pharma Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AJANTPHARM_2011_2012_22062012101059.zip,AJANTPHARM,Ajanta Pharma Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AJANTPHARM_2009_2010_08042011100509.zip,AJANTPHARM,Ajanta Pharma Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24543_AJMERA_2023_2024_170720241320.pdf,AJMERA,Ajmera Realty & Infra India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22514_AJMERA_2022_2023_26072023165620_07262023170003.zip,AJMERA,Ajmera Realty & Infra India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20534_AJMERA_2021_2022_30072022120907_07302022130003.zip,AJMERA,Ajmera Realty & Infra India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18872_AJMERA_2020_2021_24082021191204_24082021200002.zip,AJMERA,Ajmera Realty & Infra India Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17647_AJMERA_2019_2020_08092020180553_08092020190004.zip,AJMERA,Ajmera Realty & Infra India Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15875_AJMERA_2018_2019_06092019171414_06092019180007.zip,AJMERA,Ajmera Realty & Infra India Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13526_AJMERA_2017_2018_22092018135611.zip,AJMERA,Ajmera Realty & Infra India Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11854_AJMERA_2016_2017_02102017143146.zip,AJMERA,Ajmera Realty & Infra India Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9509_AJMERA_2015_2016_09092016135756.zip,AJMERA,Ajmera Realty & Infra India Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7634_AJMERA_2014_2015_04092015180922.zip,AJMERA,Ajmera Realty & Infra India Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5342_AJMERA_2013_2014_16092014103155.zip,AJMERA,Ajmera Realty & Infra India Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2398_AJMERA_2012_2013_15102013131026.zip,AJMERA,Ajmera Realty & Infra India Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AJMERA_2011_2012_31122012121010.zip,AJMERA,Ajmera Realty & Infra India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24981_AJOONI_2023_2024_1708202413229.pdf,AJOONI,Ajooni Biotech Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20894_AJOONI_2021_2022_27082022103939_08272022110001.zip,AJOONI,Ajooni Biotech Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18987_AJOONI_2020_2021_28082021142620_08282021150004.zip,AJOONI,Ajooni Biotech Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25805_AKASH_2023_2024_05092024151136.pdf,AKASH,Akash Infra-Projects Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23782_AKASH_2022_2023_07092023182708_09072023190017.zip,AKASH,Akash Infra-Projects Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21357_AKASH_2021_2022_05092022165126_09052022170021.zip,AKASH,Akash Infra-Projects Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19066_AKASH_2020_2021_31082021153003_08312021160007.zip,AKASH,Akash Infra-Projects Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17666_AKASH_2019_2020_08092020204952_08092020210002.zip,AKASH,Akash Infra-Projects Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25417_AKG_2023_2024_02092024154133.pdf,AKG,Akg Exim Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23322_AKG_2022_2023_02092023225238_09032023070006.zip,AKG,Akg Exim Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21606_AKG_2021_2022_07092022164439_09072022170003.zip,AKG,Akg Exim Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19755_AKG_2020_2021_08092021204357_09082021210019.zip,AKG,Akg Exim Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26146_AKI_2023_2024_07092024155655.pdf,AKI,AKI India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23908_AKI_2022_2023_25092023113659_09252023120000.zip,AKI,AKI India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25735_AKSHAR_2023_2024_04092024193657.pdf,AKSHAR,Akshar Spintex Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23280_AKSHAR_2022_2023_02092023165001_09022023170006.zip,AKSHAR,Akshar Spintex Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21069_AKSHAR_2021_2022_02092022135558.zip,AKSHAR,Akshar Spintex Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_26116_AKSHARCHEM_2023_2024_07092024103212.pdf,AKSHARCHEM,AksharChem India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23454_AKSHARCHEM_2022_2023_04092023212104_09042023220003.zip,AKSHARCHEM,AksharChem India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21528_AKSHARCHEM_2021_2022_06092022185650_09062022190007.zip,AKSHARCHEM,AksharChem India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19474_AKSHARCHEM_2020_2021_06092021154104_09062021160010.zip,AKSHARCHEM,AksharChem India Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17680_AKSHARCHEM_2019_2020_09092020143738_09092020150003.zip,AKSHARCHEM,AksharChem India Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15979_AKSHARCHEM_2018_2019_10092019121624_10092019130003.zip,AKSHARCHEM,AksharChem India Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13863_AKSHARCHEM_2017_2018_01102018130330.zip,AKSHARCHEM,AksharChem India Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11438_AKSHARCHEM_2016_2017_18092017124616.zip,AKSHARCHEM,AksharChem India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24366_AKSHOPTFBR_2023_2024_08072024184154.pdf,AKSHOPTFBR,Aksh Optifibre Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22713_AKSHOPTFBR_2022_2023_10082023125051_08102023130000.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20768_AKSHOPTFBR_2021_2022_22082022125628_08222022130002.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19280_AKSHOPTFBR_2020_2021_03092021173558_09032021180020.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16940_AKSHOPTFBR_2019_2020_28082020153452_28082020160003.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15743_AKSHOPTFBR_2018_2019_04092019174315_04092019180019.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13641_AKSHOPTFBR_2017_2018_27092018122610.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12346_AKSHOPTFBR_2016_2017_26122017194713.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9969_AKSHOPTFBR_2015_2016_04102016170957.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7576_AKSHOPTFBR_2014_2015_04092015184322.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4774_AKSHOPTFBR_2013_2014_03092014113647.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_1518_AKSHOPTFBR_2012_2013_10092013155528.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_AKSHOPTFBR_2011_2012_31122012121011.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AKSHOPTFBR_2009_2010_09092010120000.zip,AKSHOPTFBR,Aksh Optifibre Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24301_AKZOINDIA_2023_2024_04072024175416.pdf,AKZOINDIA,Akzo Nobel India Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22243_AKZOINDIA_2022_2023_07072023234356_07082023070001.zip,AKZOINDIA,Akzo Nobel India Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20274_AKZOINDIA_2021_2022_07072022194158_07072022200008.zip,AKZOINDIA,Akzo Nobel India Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18427_AKZOINDIA_2020_2021_16072021200242_16072021210006.zip,AKZOINDIA,Akzo Nobel India Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16653_AKZOINDIA_2019_2020_04082020220806_04082020230002.zip,AKZOINDIA,Akzo Nobel India Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14683_AKZOINDIA_2018_2019_03072019153430_03072019160010.zip,AKZOINDIA,Akzo Nobel India Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13131_AKZOINDIA_2017_2018_17082018183833.zip,AKZOINDIA,Akzo Nobel India Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11231_AKZOINDIA_2016_2017_30082017123703.zip,AKZOINDIA,Akzo Nobel India Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9141_AKZOINDIA_2015_2016_29072016111701.zip,AKZOINDIA,Akzo Nobel India Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6694_AKZOINDIA_2014_2015_24072015140545.zip,AKZOINDIA,Akzo Nobel India Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5728_AKZOINDIA_2013_2014_13112014110005.zip,AKZOINDIA,Akzo Nobel India Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_669_AKZOINDIA_2012_2013_12092013131830.zip,AKZOINDIA,Akzo Nobel India Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2317_AKZOINDIA_2011_2012_14102013200011.zip,AKZOINDIA,Akzo Nobel India Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_AKZOINDIA_2010_2011_21072011102112.zip,AKZOINDIA,Akzo Nobel India Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_AKZOINDIA_2009_2010_18082010121500.zip,AKZOINDIA,Akzo Nobel India Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24711_ALANKIT_2023_2024_29072024185427.pdf,ALANKIT,Alankit Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23172_ALANKIT_2022_2023_01092023111452.zip,ALANKIT,Alankit Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21344_ALANKIT_2021_2022_05092022160725.zip,ALANKIT,Alankit Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_19122_ALANKIT_2020_2021_01092021162114_09012021170004.zip,ALANKIT,Alankit Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16665_ALANKIT_2019_2020_05082020191135_05082020200003.zip,ALANKIT,Alankit Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15691_ALANKIT_2018_2019_03092019190038_03092019200018.zip,ALANKIT,Alankit Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_14330_ALANKIT_2017_2018_17102018184100.zip,ALANKIT,Alankit Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12215_ALANKIT_2016_2017_14102017140638.zip,ALANKIT,Alankit Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9302_ALANKIT_2015_2016_10082016161909.zip,ALANKIT,Alankit Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6757_ALANKIT_2014_2015_28072015150008.zip,ALANKIT,Alankit Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22338_ALBERTDAVD_2022_2023_14072023133852_07142023140000.zip,ALBERTDAVD,Albert David Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20374_ALBERTDAVD_2021_2022_14072022190546_07142022200006.zip,ALBERTDAVD,Albert David Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18801_ALBERTDAVD_2020_2021_20082021221817_20082021230003.zip,ALBERTDAVD,Albert David Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17111_ALBERTDAVD_2019_2020_01092020202842_01092020210002.zip,ALBERTDAVD,Albert David Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14825_ALBERTDAVD_2018_2019_11072019173124_11072019180006.zip,ALBERTDAVD,Albert David Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13353_ALBERTDAVD_2017_2018_05092018183448.zip,ALBERTDAVD,Albert David Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11400_ALBERTDAVD_2016_2017_14092017123317.zip,ALBERTDAVD,Albert David Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9724_ALBERTDAVD_2015_2016_20092016090441.zip,ALBERTDAVD,Albert David Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24420_ALEMBICLTD_2023_2024_11072024151729.pdf,ALEMBICLTD,Alembic Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22304_ALEMBICLTD_2022_2023_12072023180607_07122023190001.zip,ALEMBICLTD,Alembic Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20825_ALEMBICLTD_2021_2022_25082022111338_08252022120001.zip,ALEMBICLTD,Alembic Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18288_ALEMBICLTD_2020_2021_05072021172814_05072021180007.zip,ALEMBICLTD,Alembic Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16382_ALEMBICLTD_2019_2020_06072020215615_06072020220004.zip,ALEMBICLTD,Alembic Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15458_ALEMBICLTD_2018_2019_29082019173423_29082019180013.zip,ALEMBICLTD,Alembic Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12872_ALEMBICLTD_2017_2018_07082018184107.zip,ALEMBICLTD,Alembic Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11033_ALEMBICLTD_2016_2017_10082017123634.zip,ALEMBICLTD,Alembic Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9314_ALEMBICLTD_2015_2016_26092016103330.zip,ALEMBICLTD,Alembic Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6758_ALEMBICLTD_2014_2015_28072015150011.zip,ALEMBICLTD,Alembic Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3500_ALEMBICLTD_2013_2014_26062014130813.zip,ALEMBICLTD,Alembic Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_685_ALEMBICLTD_2012_2013_23072013120303.zip,ALEMBICLTD,Alembic Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALEMBICLTD_2011_2012_10072012100545.zip,ALEMBICLTD,Alembic Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALEMBICLTD_2010_2011_05082011135801.zip,ALEMBICLTD,Alembic Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALEMBICLTD_2009_2010_18082010121500.zip,ALEMBICLTD,Alembic Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25786_ALICON_2023_2024_05092024131117.pdf,ALICON,Alicon Castalloy Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23023_ALICON_2022_2023_28082023203152_08282023210001.zip,ALICON,Alicon Castalloy Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_21197_ALICON_2021_2022_03092022132547_09032022140011.zip,ALICON,Alicon Castalloy Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18898_ALICON_2020_2021_25082021171317_25082021180004.zip,ALICON,Alicon Castalloy Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16666_ALICON_2019_2020_05082020211829_05082020220002.zip,ALICON,Alicon Castalloy Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13665_ALICON_2017_2018_27092018172037.zip,ALICON,Alicon Castalloy Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_12110_ALICON_2016_2017_09102017172003.zip,ALICON,Alicon Castalloy Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_10263_ALICON_2015_2016_04102016122534.zip,ALICON,Alicon Castalloy Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_5501_ALICON_2013_2014_17092014193928.zip,ALICON,Alicon Castalloy Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_2218_ALICON_2012_2013_23102013112029.zip,ALICON,Alicon Castalloy Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_ALICON_2011_2012_31122012121414.zip,ALICON,Alicon Castalloy Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24726_ALKALI_2023_2024_30072024183625.pdf,ALKALI,Alkali Metals Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22537_ALKALI_2022_2023_28072023163021_07282023170000.zip,ALKALI,Alkali Metals Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20529_ALKALI_2021_2022_29072022193034_07292022200003.zip,ALKALI,Alkali Metals Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18556_ALKALI_2020_2021_30072021145800_03082021191354.zip,ALKALI,Alkali Metals Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_17241_ALKALI_2019_2020_04092020131149_04092020140003.zip,ALKALI,Alkali Metals Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14804_ALKALI_2018_2019_10072019084903_10072019090007.zip,ALKALI,Alkali Metals Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_12429_ALKALI_2017_2018_02072018142253.zip,ALKALI,Alkali Metals Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_10983_ALKALI_2016_2017_05082017173037.zip,ALKALI,Alkali Metals Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9185_ALKALI_2015_2016_02082016111846.zip,ALKALI,Alkali Metals Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_7302_ALKALI_2014_2015_26082015122840.zip,ALKALI,Alkali Metals Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_4109_ALKALI_2013_2014_04082014123905.zip,ALKALI,Alkali Metals Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_383_ALKALI_2012_2013_08072013115137.zip,ALKALI,Alkali Metals Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2630_ALKALI_2011_2012_22102013160002.zip,ALKALI,Alkali Metals Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALKALI_2010_2011_22062012105808.zip,ALKALI,Alkali Metals Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALKALI_2009_2010_20082010120000.zip,ALKALI,Alkali Metals Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24674_ALKEM_2023_2024_2607202416257.pdf,ALKEM,Alkem Laboratories Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22348_ALKEM_2022_2023_14072023164328_07142023170002.zip,ALKEM,Alkem Laboratories Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20313_ALKEM_2021_2022_11072022133356_07112022140004.zip,ALKEM,Alkem Laboratories Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18418_ALKEM_2020_2021_16072021152016_16072021160005.zip,ALKEM,Alkem Laboratories Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16467_ALKEM_2019_2020_16072020185030_16072020190002.zip,ALKEM,Alkem Laboratories Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_15060_ALKEM_2018_2019_30072019141417_30072019150003.zip,ALKEM,Alkem Laboratories Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13281_ALKEM_2017_2018_31082018190535.zip,ALKEM,Alkem Laboratories Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11341_ALKEM_2016_2017_08092017174418.zip,ALKEM,Alkem Laboratories Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9572_ALKEM_2015_2016_08092016111100.zip,ALKEM,Alkem Laboratories Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_24111_ALKYLAMINE_2023_2024_08062024134210.pdf,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_22021_ALKYLAMINE_2022_2023_16062023145841_06162023150000.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20214_ALKYLAMINE_2021_2022_05072022142508.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2020 - 2021,https://nsearchives.nseindia.com/annual_reports/AR_18196_ALKYLAMINE_2020_2021_25062021235138_26062021070006.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2019 - 2020,https://nsearchives.nseindia.com/annual_reports/AR_16542_ALKYLAMINE_2019_2020_21072020214634_21072020220006.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2018 - 2019,https://nsearchives.nseindia.com/annual_reports/AR_14783_ALKYLAMINE_2018_2019_09072019164710_09072019170009.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2017 - 2018,https://nsearchives.nseindia.com/annual_reports/AR_13122_ALKYLAMINE_2017_2018_17082018141013.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2016 - 2017,https://nsearchives.nseindia.com/annual_reports/AR_11026_ALKYLAMINE_2016_2017_09082017170333.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2015 - 2016,https://nsearchives.nseindia.com/annual_reports/AR_9392_ALKYLAMINE_2015_2016_09092016140217.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2014 - 2015,https://nsearchives.nseindia.com/annual_reports/AR_6410_ALKYLAMINE_2014_2015_14072015103703.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2013 - 2014,https://nsearchives.nseindia.com/annual_reports/AR_3613_ALKYLAMINE_2013_2014_04072014151751.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2012 - 2013,https://nsearchives.nseindia.com/annual_reports/AR_796_ALKYLAMINE_2012_2013_31072013184257.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2011 - 2012,https://nsearchives.nseindia.com/annual_reports/AR_2316_ALKYLAMINE_2011_2012_15102013100020.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2010 - 2011,https://nsearchives.nseindia.com/annual_reports/AR_ALKYLAMINE_2010_2011_15062012100603.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2009 - 2010,https://nsearchives.nseindia.com/annual_reports/AR_ALKYLAMINE_2009_2010_18082010121500.zip,ALKYLAMINE,Alkyl Amines Chemicals Limited
,2023 - 2024,https://nsearchives.nseindia.com/annual_reports/AR_25761_ALLCARGO_2023_2024_0409202422816.pdf,ALLCARGO,Allcargo Logistics Limited
,2022 - 2023,https://nsearchives.nseindia.com/annual_reports/AR_23119_ALLCARGO_2022_2023_30082023230617_08312023070000.zip,ALLCARGO,Allcargo Logistics Limited
,2021 - 2022,https://nsearchives.nseindia.com/annual_reports/AR_20951_ALLCARGO_2021_2022_29082022222951.zip,ALLCARGO,Allcargo Logistics Limited
